Neo_score,Egencia Analytics Studio_score,Meetings & Events_score,Travel Consulting_score,account_id,Neo_current,Egencia Analytics Studio_current,Meetings & Events_current,Travel Consulting_current
0.00018374181,0.00023133017,0.0014548876,0.00093812,ACCT-00743,0.0,0.0,0.0,0.0
0.00029939733,0.00017180826,5.1955732e-05,0.00024385005,ACCT-00744,0.0,0.0,0.0,0.0
0.00037318465,0.0017921652,0.00027138324,0.00068652956,ACCT-00745,0.0,0.0,0.0,0.0
0.00033505994,0.00016774292,6.0653252e-05,0.00022651361,ACCT-00746,0.0,0.0,0.0,0.0
0.00034393455,0.00015935696,5.4603806e-05,0.00024018741,ACCT-00747,0.0,0.0,0.0,0.0
0.37272364,0.9746483,0.31844065,0.9149957,ACCT-00748,0.0,1.0,0.0,1.0
0.19951725,0.10439052,0.13740063,0.93980074,ACCT-00749,0.0,0.0,0.0,1.0
0.20404214,0.0727328,0.32937044,0.8730069,ACCT-00750,0.0,0.0,0.0,1.0
0.89478064,0.9861574,0.8552783,0.9450924,ACCT-00751,1.0,0.0,1.0,1.0
0.0003030829,0.00015430393,4.885117e-05,0.00024239457,ACCT-00752,0.0,0.0,0.0,0.0
0.00032098548,0.00015935696,5.4603806e-05,0.00024385005,ACCT-00753,0.0,0.0,0.0,0.0
0.107482105,0.2046702,0.9030989,0.17657363,ACCT-00754,0.0,0.0,1.0,0.0
0.0004917249,0.00029619873,0.0010142926,0.0008728099,ACCT-00755,0.0,0.0,0.0,0.0
0.37534836,0.35528898,0.5273704,0.34331718,ACCT-00756,0.0,0.0,1.0,0.0
0.00039397427,0.0001874677,7.8771445e-05,0.00023888859,ACCT-00757,0.0,0.0,0.0,0.0
0.0002756539,9.553792e-05,5.4516444e-05,0.00023095704,ACCT-00758,0.0,0.0,0.0,0.0
0.00044431214,0.0011848063,0.0018689523,0.0008447289,ACCT-00759,0.0,0.0,0.0,0.0
0.2816919,0.1066942,0.38993558,0.89833575,ACCT-00760,0.0,0.0,0.0,1.0
0.0010432269,0.0002144851,0.0002363836,0.00074389,ACCT-00761,0.0,0.0,0.0,0.0
0.18406247,0.9207301,0.15960334,0.1398358,ACCT-00762,0.0,1.0,0.0,0.0
0.0002756539,0.00013847784,4.885117e-05,0.0002315409,ACCT-00763,0.0,0.0,0.0,0.0
0.0013915515,0.00056729186,0.00091714656,0.0020926173,ACCT-00764,0.0,0.0,0.0,0.0
0.5747706,0.89327455,0.6146865,0.4957153,ACCT-00765,1.0,0.0,1.0,0.0
0.18882482,0.9278104,0.36203465,0.14839295,ACCT-00766,0.0,1.0,0.0,0.0
0.0002756539,9.553792e-05,5.777284e-05,0.00023095704,ACCT-00767,0.0,0.0,0.0,0.0
0.0003030829,0.00015047957,4.885117e-05,0.00024239457,ACCT-00768,0.0,0.0,0.0,0.0
0.0003647418,0.000403436,6.828051e-05,0.00027269695,ACCT-00769,0.0,0.0,0.0,0.0
0.000339246,0.00024588683,0.00019104,0.0010145898,ACCT-00770,0.0,0.0,0.0,0.0
0.0003637275,0.00018035392,6.0653252e-05,0.00022651361,ACCT-00771,0.0,0.0,0.0,0.0
0.0007304716,0.00010400723,0.00025302608,0.0007518951,ACCT-00772,0.0,0.0,0.0,0.0
0.000698073,0.0009763932,0.0014897549,0.00092133443,ACCT-00773,0.0,0.0,0.0,0.0
0.9701007,0.98120064,0.17442665,0.98960656,ACCT-00774,1.0,1.0,0.0,1.0
0.0006729981,0.00094019953,0.0008490616,0.0011902915,ACCT-00775,0.0,0.0,0.0,0.0
0.00037533892,0.00019599793,5.1656447e-05,0.00022651361,ACCT-00776,0.0,0.0,0.0,0.0
0.0002756539,0.00010339995,4.885117e-05,0.0002315409,ACCT-00777,0.0,0.0,0.0,0.0
0.00081219716,0.0017293558,0.00041522097,0.00025429772,ACCT-00778,0.0,0.0,0.0,0.0
0.14082171,0.085281566,0.11518461,0.86581886,ACCT-00779,0.0,0.0,0.0,1.0
0.00032098548,0.00015935696,5.4603806e-05,0.00024385005,ACCT-00780,0.0,0.0,0.0,0.0
0.00039397427,0.0001874677,8.33728e-05,0.00023888859,ACCT-00781,0.0,0.0,0.0,0.0
0.24435632,0.20964569,0.38773766,0.8606278,ACCT-00782,0.0,0.0,0.0,1.0
0.00040014126,0.00021642579,7.161536e-05,0.0002480115,ACCT-00783,0.0,0.0,0.0,0.0
0.07857681,0.90821964,0.20287198,0.22700405,ACCT-00784,0.0,1.0,0.0,0.0
0.00051175157,0.0003326052,0.00064666657,0.0020677615,ACCT-00785,0.0,0.0,0.0,0.0
0.0005938168,0.0013776848,0.00031779407,0.0026243762,ACCT-00786,0.0,0.0,0.0,0.0
0.00024272435,0.00081079674,0.0005534672,0.001229304,ACCT-00787,0.0,0.0,0.0,0.0
0.0011560698,0.00087360444,0.00024311831,0.00063649565,ACCT-00788,0.0,0.0,0.0,0.0
0.0003805105,0.0002091623,8.433811e-05,0.00024015925,ACCT-00789,0.0,0.0,0.0,0.0
0.00028183838,0.00017180826,5.1955732e-05,0.00024385005,ACCT-00790,0.0,0.0,0.0,0.0
0.002421302,0.00047897734,0.0005160917,0.00058316067,ACCT-00791,0.0,0.0,0.0,0.0
0.9309608,0.28683603,0.27462685,0.93742293,ACCT-00792,1.0,0.0,0.0,1.0
0.00061253883,0.00030210492,0.0008318622,0.0019349167,ACCT-00793,0.0,0.0,0.0,0.0
0.00043172098,0.0006765034,0.00017526545,0.0028053762,ACCT-00794,0.0,0.0,0.0,0.0
0.8586595,0.26298204,0.1425296,0.14783257,ACCT-00795,1.0,0.0,0.0,0.0
0.0006933011,0.0006867851,0.00038983795,0.00040945018,ACCT-00796,0.0,0.0,0.0,0.0
0.0002756539,0.00013847784,4.885117e-05,0.00024239457,ACCT-00797,0.0,0.0,0.0,0.0
0.49051467,0.31738585,0.44291088,0.7790357,ACCT-00798,0.0,0.0,1.0,0.0
0.0031053573,0.00052503805,0.00076709973,0.0005439524,ACCT-00799,0.0,0.0,0.0,0.0
0.0006806698,0.00077762944,0.00040438434,0.0016809073,ACCT-00800,0.0,0.0,0.0,0.0
0.90831953,0.06600379,0.03640106,0.14761557,ACCT-00801,1.0,0.0,0.0,0.0
0.00041653082,0.00105196,0.0008062042,0.00056156545,ACCT-00802,0.0,0.0,0.0,0.0
0.00033505994,0.00016774292,6.0653252e-05,0.00022651361,ACCT-00803,0.0,0.0,0.0,0.0
0.2094223,0.15057309,0.9220697,0.044563487,ACCT-00804,0.0,0.0,1.0,0.0
0.0002756539,0.00010086778,4.885117e-05,0.0002315409,ACCT-00805,0.0,0.0,0.0,0.0
0.00034248913,0.00043202008,0.0005333704,0.0008980356,ACCT-00806,0.0,0.0,0.0,0.0
0.0003030829,0.00015430393,4.885117e-05,0.00024239457,ACCT-00807,0.0,0.0,0.0,0.0
0.00034393455,0.00016774292,6.0653252e-05,0.00022461973,ACCT-00808,0.0,0.0,0.0,0.0
0.0019387908,0.0003616578,0.0005183739,0.00063831935,ACCT-00809,0.0,0.0,0.0,0.0
0.19337197,0.45649794,0.030270148,0.33597776,ACCT-00810,1.0,0.0,0.0,0.0
0.0002756539,9.6205564e-05,5.777284e-05,0.00023095704,ACCT-00811,0.0,0.0,0.0,0.0
0.20454016,0.29861477,0.20977464,0.28442374,ACCT-00812,0.0,1.0,0.0,0.0
0.00034393455,0.00015384833,5.634615e-05,0.00024018741,ACCT-00813,0.0,0.0,0.0,0.0
0.0002756539,9.6205564e-05,4.885117e-05,0.0002315409,ACCT-00814,0.0,0.0,0.0,0.0
0.000284477,0.00020259888,7.981833e-05,0.00029355023,ACCT-00815,0.0,0.0,0.0,0.0
0.7816535,0.3786544,0.08719337,0.14819258,ACCT-00816,1.0,0.0,0.0,0.0
0.0009594228,0.00033174036,0.0012875287,0.00091994845,ACCT-00817,0.0,0.0,0.0,0.0
0.042270612,0.15838572,0.24395257,0.8688794,ACCT-00818,0.0,0.0,0.0,1.0
0.0004441045,0.00028422216,0.001960827,0.0005492169,ACCT-00819,0.0,0.0,0.0,0.0
0.30893517,0.94894606,0.97719985,0.06630956,ACCT-00820,0.0,1.0,1.0,0.0
0.9203654,0.10920966,0.334859,0.16240156,ACCT-00821,1.0,0.0,0.0,0.0
0.27904674,0.91138923,0.9127442,0.46486506,ACCT-00822,0.0,1.0,1.0,0.0
0.07910601,0.9132217,0.15944645,0.13769938,ACCT-00823,0.0,1.0,0.0,0.0
0.00039397427,0.00021692533,8.33728e-05,0.00024015925,ACCT-00824,0.0,0.0,0.0,0.0
0.9140182,0.37209287,0.9627587,0.11408773,ACCT-00825,1.0,0.0,1.0,0.0
0.00034393455,0.00015935696,5.4603806e-05,0.00024018741,ACCT-00826,0.0,0.0,0.0,0.0
0.0002756539,0.00013847784,4.885117e-05,0.00024239457,ACCT-00827,0.0,0.0,0.0,0.0
0.00036799067,0.00020259888,6.501651e-05,0.00029355023,ACCT-00828,0.0,0.0,0.0,0.0
0.00065837544,0.001185351,0.0007320948,0.0008351492,ACCT-00829,0.0,0.0,0.0,0.0
0.11156486,0.9790429,0.9289527,0.15346496,ACCT-00830,0.0,1.0,1.0,0.0
0.00034393455,0.00015384833,6.360032e-05,0.00024018741,ACCT-00831,0.0,0.0,0.0,0.0
0.0005985903,0.00055256736,0.001186697,0.00061963074,ACCT-00832,0.0,0.0,0.0,0.0
0.93957275,0.28013477,0.46024725,0.3983692,ACCT-00833,1.0,0.0,1.0,0.0
0.00047376016,0.0009803127,0.0002254718,0.00036075164,ACCT-00834,0.0,0.0,0.0,0.0
0.00033505994,0.00016774292,6.0653252e-05,0.00022651361,ACCT-00835,0.0,0.0,0.0,0.0
0.00039397427,0.00019490827,7.8771445e-05,0.00023888859,ACCT-00836,0.0,0.0,0.0,0.0
0.004856521,0.00046222142,0.00070655777,0.0011899015,ACCT-00837,0.0,0.0,0.0,0.0
0.8784415,0.6291536,0.70709664,0.6730058,ACCT-00838,1.0,0.0,1.0,0.0
0.00032098548,0.00017180826,5.149036e-05,0.00024385005,ACCT-00839,0.0,0.0,0.0,0.0
0.0003030829,0.00015430393,4.885117e-05,0.00024239457,ACCT-00840,0.0,0.0,0.0,0.0
0.089515366,0.69793665,0.4287605,0.5687091,ACCT-00841,0.0,0.0,0.0,1.0
0.001116723,0.00026645348,0.0011928538,0.0006392271,ACCT-00842,0.0,0.0,0.0,0.0
0.00035011585,0.00016774292,6.0653252e-05,0.00022651361,ACCT-00843,0.0,0.0,0.0,0.0
0.13890629,0.91871595,0.11771822,0.08582223,ACCT-00844,0.0,1.0,0.0,0.0
0.0011825209,0.0007201685,0.00028828773,0.0013142126,ACCT-00845,0.0,0.0,0.0,0.0
0.9135832,0.15033408,0.1074938,0.078729495,ACCT-00846,1.0,0.0,0.0,0.0
0.0005469105,0.0012680352,0.0010851889,0.0018454012,ACCT-00847,0.0,0.0,0.0,0.0
0.0002756539,9.6205564e-05,5.777284e-05,0.00021033867,ACCT-00848,0.0,0.0,0.0,0.0
0.0004082548,0.00019490827,7.981833e-05,0.00023888859,ACCT-00849,0.0,0.0,0.0,0.0
0.9026059,0.9591227,0.42688274,0.5907802,ACCT-00850,1.0,1.0,0.0,0.0
0.0006774192,0.0008714823,0.00033825924,0.0010221156,ACCT-00851,0.0,0.0,0.0,0.0
0.000284477,0.0002133533,7.981833e-05,0.00029355023,ACCT-00852,0.0,0.0,0.0,0.0
0.0003647418,0.0003724619,6.544354e-05,0.0002689481,ACCT-00853,0.0,0.0,0.0,0.0
0.000640443,0.00034234353,0.0032376016,0.00023416239,ACCT-00854,0.0,0.0,0.0,0.0
0.0005392678,0.0007034681,0.00035471015,0.0006485435,ACCT-00855,0.0,0.0,0.0,0.0
0.00036799067,0.00020259888,6.501651e-05,0.00029355023,ACCT-00856,0.0,0.0,0.0,0.0
0.0013664893,0.0008074424,0.0008626094,0.0015691733,ACCT-00857,0.0,0.0,0.0,0.0
0.00028183838,0.00017180826,5.1955732e-05,0.00024385005,ACCT-00858,0.0,0.0,0.0,0.0
0.0003805105,0.00020271387,7.7108525e-05,0.00024015925,ACCT-00859,0.0,0.0,0.0,0.0
0.03153353,0.28426707,0.08863579,0.8969795,ACCT-00860,0.0,0.0,0.0,1.0
0.9396009,0.08193362,0.017869147,0.1271351,ACCT-00861,1.0,0.0,0.0,0.0
0.88011235,0.094752826,0.3133177,0.17705858,ACCT-00862,1.0,0.0,0.0,0.0
0.18858217,0.13691346,0.85703826,0.09370511,ACCT-00863,0.0,0.0,1.0,0.0
0.001146789,0.0014363314,0.0006757437,0.0012378196,ACCT-00864,0.0,0.0,0.0,0.0
0.90612125,0.30068955,0.40514487,0.111507624,ACCT-00865,1.0,0.0,0.0,0.0
0.000284477,0.00020259888,6.878202e-05,0.00029355023,ACCT-00866,0.0,0.0,0.0,0.0
0.00039397427,0.0001874677,7.8771445e-05,0.00023888859,ACCT-00867,0.0,0.0,0.0,0.0
0.0014553511,0.0006537168,0.0003799798,0.0018097527,ACCT-00868,0.0,0.0,0.0,0.0
0.00032098548,0.00015935696,5.4603806e-05,0.00024385005,ACCT-00869,0.0,0.0,0.0,0.0
0.00013650945,0.00078409904,0.0006873593,0.0020574487,ACCT-00870,0.0,0.0,0.0,0.0
0.00030780557,0.00028275858,0.0020778151,0.0008715902,ACCT-00871,0.0,0.0,0.0,0.0
0.9090136,0.051033434,0.23897864,0.0773116,ACCT-00872,1.0,0.0,0.0,0.0
0.0017456198,0.0010590703,0.0010647902,0.0013935514,ACCT-00873,0.0,0.0,0.0,0.0
0.90439236,0.2157419,0.2024561,0.21708997,ACCT-00874,1.0,0.0,0.0,0.0
0.91930294,0.9644546,0.21367459,0.29362804,ACCT-00875,1.0,1.0,0.0,0.0
0.651126,0.11717107,0.95245445,0.9211176,ACCT-00876,0.0,0.0,1.0,1.0
0.00034393455,0.00015384833,6.0653252e-05,0.00024018741,ACCT-00877,0.0,0.0,0.0,0.0
0.00040014126,0.00021642579,7.161536e-05,0.0002480115,ACCT-00878,0.0,0.0,0.0,0.0
0.58120906,0.9547329,0.41464892,0.78506947,ACCT-00879,1.0,1.0,0.0,0.0
0.948995,0.23173757,0.90876126,0.2778466,ACCT-00880,1.0,0.0,1.0,0.0
0.000284477,0.00020259888,6.878202e-05,0.00029355023,ACCT-00881,0.0,0.0,0.0,0.0
0.00053725817,0.0017515103,0.00025573611,0.0010239235,ACCT-00882,0.0,0.0,0.0,0.0
0.062225524,0.90704304,0.10479068,0.35100994,ACCT-00883,0.0,1.0,0.0,0.0
0.14250511,0.14541224,0.115692936,0.9377739,ACCT-00884,0.0,0.0,0.0,1.0
0.00028880764,0.00015430393,5.1955732e-05,0.00024385005,ACCT-00885,0.0,0.0,0.0,0.0
0.000504303,0.00035453806,0.00018672878,0.001260197,ACCT-00886,0.0,0.0,0.0,0.0
0.00028880764,0.00015430393,5.1955732e-05,0.00024239457,ACCT-00887,0.0,0.0,0.0,0.0
0.93990785,0.93545,0.41651776,0.2996477,ACCT-00888,1.0,1.0,0.0,0.0
0.7153239,0.50670934,0.80238265,0.82130563,ACCT-00889,1.0,0.0,0.0,1.0
0.0018331541,0.0007670617,0.0002825419,0.0005924338,ACCT-00890,0.0,0.0,0.0,0.0
0.9354442,0.18306112,0.10219749,0.17972143,ACCT-00891,1.0,0.0,0.0,0.0
0.980604,0.9347853,0.13186915,0.1444814,ACCT-00892,1.0,1.0,0.0,0.0
0.9154394,0.9174092,0.94185585,0.8963092,ACCT-00893,0.0,1.0,1.0,1.0
0.00037741262,0.00019490827,7.981833e-05,0.00023888859,ACCT-00894,0.0,0.0,0.0,0.0
0.13400276,0.09282526,0.076422624,0.9247503,ACCT-00895,0.0,0.0,0.0,1.0
0.3273892,0.35660076,0.6142877,0.46568105,ACCT-00896,0.0,0.0,0.0,1.0
0.8858658,0.26392484,0.92639536,0.25182083,ACCT-00897,1.0,0.0,1.0,0.0
0.8881204,0.13850704,0.18376146,0.21641447,ACCT-00898,1.0,0.0,0.0,0.0
0.00034393455,0.00015384833,6.0653252e-05,0.00022461973,ACCT-00899,0.0,0.0,0.0,0.0
0.0003637275,0.00018035392,6.0653252e-05,0.00022651361,ACCT-00900,0.0,0.0,0.0,0.0
0.12782082,0.092593685,0.08485863,0.9242812,ACCT-00901,0.0,0.0,0.0,1.0
0.89398926,0.113688305,0.2750684,0.26116452,ACCT-00902,1.0,0.0,0.0,0.0
0.0006239655,0.0006294601,0.0007113774,0.0009380454,ACCT-00903,0.0,0.0,0.0,0.0
0.14137472,0.1458993,0.21657611,0.90444285,ACCT-00904,0.0,0.0,0.0,1.0
0.0008864951,0.0004251808,0.001594583,0.0006976756,ACCT-00905,0.0,0.0,0.0,0.0
0.00032098548,0.00017180826,5.149036e-05,0.00024385005,ACCT-00906,0.0,0.0,0.0,0.0
0.052519847,0.23756413,0.824199,0.14170419,ACCT-00907,0.0,0.0,0.0,1.0
0.93083864,0.10786911,0.07093744,0.13573024,ACCT-00908,1.0,0.0,0.0,0.0
0.00028880764,0.00017180826,5.1955732e-05,0.00024385005,ACCT-00909,0.0,0.0,0.0,0.0
0.00039188747,0.00023792977,7.161536e-05,0.00024807418,ACCT-00910,0.0,0.0,0.0,0.0
0.43680266,0.26542416,0.4454326,0.24060129,ACCT-00911,0.0,0.0,1.0,0.0
0.0011237068,0.0014941392,0.00040361966,0.0005406265,ACCT-00912,0.0,0.0,0.0,0.0
0.00031980182,0.00060125196,0.0010073406,0.0013766427,ACCT-00913,0.0,0.0,0.0,0.0
0.113717,0.09306929,0.9005343,0.18959208,ACCT-00914,0.0,0.0,1.0,0.0
0.3070825,0.41348383,0.2554818,0.3457439,ACCT-00915,0.0,0.0,1.0,0.0
0.0002756539,9.6205564e-05,4.885117e-05,0.0002315409,ACCT-00916,0.0,0.0,0.0,0.0
0.0003030829,0.00015430393,4.885117e-05,0.00024239457,ACCT-00917,0.0,0.0,0.0,0.0
0.00034393455,0.00015384833,6.0653252e-05,0.00022461973,ACCT-00918,0.0,0.0,0.0,0.0
0.00033505994,0.00016774292,6.0653252e-05,0.00022651361,ACCT-00919,0.0,0.0,0.0,0.0
0.0024115155,0.0002256914,0.0002273512,0.00044022358,ACCT-00920,0.0,0.0,0.0,0.0
0.00030553268,0.0016200953,0.0012912817,0.00038937404,ACCT-00921,0.0,0.0,0.0,0.0
0.00039397427,0.0001874677,7.8771445e-05,0.00023888859,ACCT-00922,0.0,0.0,0.0,0.0
0.00033505994,0.00016774292,6.0653252e-05,0.00022651361,ACCT-00923,0.0,0.0,0.0,0.0
0.3387323,0.116247274,0.12975599,0.88734806,ACCT-00924,0.0,0.0,0.0,1.0
0.00028183838,0.00017180826,5.1955732e-05,0.00024385005,ACCT-00925,0.0,0.0,0.0,0.0
0.7507385,0.8103151,0.16699632,0.63726014,ACCT-00926,0.0,0.0,1.0,1.0
0.0003638777,0.00019599793,5.5365243e-05,0.00022651361,ACCT-00927,0.0,0.0,0.0,0.0
0.00033505994,0.00016774292,6.0653252e-05,0.00022651361,ACCT-00928,0.0,0.0,0.0,0.0
0.6360616,0.9161205,0.9000933,0.30002537,ACCT-00929,0.0,1.0,1.0,0.0
0.00035011585,0.00016774292,6.0653252e-05,0.00022651361,ACCT-00930,0.0,0.0,0.0,0.0
0.00032098548,0.00017180826,5.1955732e-05,0.00024385005,ACCT-00931,0.0,0.0,0.0,0.0
0.00032098548,0.00017180826,5.149036e-05,0.00024385005,ACCT-00932,0.0,0.0,0.0,0.0
0.0022536565,0.0013421669,9.6143944e-05,0.00060454255,ACCT-00933,0.0,0.0,0.0,0.0
0.0015003469,0.0020561402,0.0011157846,0.00062321516,ACCT-00934,0.0,0.0,0.0,0.0
0.114540964,0.9528994,0.9813965,0.09242475,ACCT-00935,0.0,1.0,1.0,0.0
0.39619234,0.21302135,0.13966809,0.8746008,ACCT-00936,0.0,0.0,0.0,1.0
0.00070668635,0.00036769695,0.0009827375,0.00057442364,ACCT-00937,0.0,0.0,0.0,0.0
0.00037741262,0.00019490827,7.981833e-05,0.00023888859,ACCT-00938,0.0,0.0,0.0,0.0
0.11864492,0.8967683,0.2802347,0.17782226,ACCT-00939,0.0,1.0,0.0,0.0
0.00037533892,0.00019599793,5.1656447e-05,0.00022651361,ACCT-00940,0.0,0.0,0.0,0.0
0.00042716248,0.0005542493,0.0003424622,0.00091499544,ACCT-00941,0.0,0.0,0.0,0.0
0.84889525,0.26284757,0.25046077,0.3037981,ACCT-00942,1.0,0.0,0.0,0.0
0.36552957,0.10062222,0.16483642,0.90279573,ACCT-00943,0.0,0.0,0.0,1.0
0.0007937749,0.00014410891,0.00048780645,0.0036255487,ACCT-00944,0.0,0.0,0.0,0.0
0.0002756539,0.00013120795,4.885117e-05,0.00024239457,ACCT-00945,0.0,0.0,0.0,0.0
0.000284477,0.0002133533,7.981833e-05,0.00029355023,ACCT-00946,0.0,0.0,0.0,0.0
0.0003647418,0.000403436,6.828051e-05,0.00027269695,ACCT-00947,0.0,0.0,0.0,0.0
0.00037533892,0.00019791324,5.1656447e-05,0.00022651361,ACCT-00948,0.0,0.0,0.0,0.0
0.0005410959,0.00014224727,0.0007908568,0.0024159807,ACCT-00949,0.0,0.0,0.0,0.0
0.00033505994,0.00016774292,6.0653252e-05,0.00022651361,ACCT-00950,0.0,0.0,0.0,0.0
0.0005117028,9.2941686e-05,0.0009160828,0.0010711214,ACCT-00951,0.0,0.0,0.0,0.0
0.0002756539,0.00013847784,4.885117e-05,0.00024239457,ACCT-00952,0.0,0.0,0.0,0.0
0.0003030829,0.00015430393,4.885117e-05,0.00024239457,ACCT-00953,0.0,0.0,0.0,0.0
0.000284477,0.0002133533,7.981833e-05,0.00029355023,ACCT-00954,0.0,0.0,0.0,0.0
0.9255341,0.34601307,0.23263973,0.9415833,ACCT-00955,1.0,0.0,0.0,1.0
0.00040510664,0.00103025,0.00024536316,0.0016766054,ACCT-00956,0.0,0.0,0.0,0.0
0.0010010427,0.0006165739,0.00041795854,0.001165325,ACCT-00957,0.0,0.0,0.0,0.0
0.0007070235,0.0015894882,0.0023145822,0.0005026701,ACCT-00958,0.0,0.0,0.0,0.0
0.00034393455,0.00015935696,5.4603806e-05,0.00024018741,ACCT-00959,0.0,0.0,0.0,0.0
0.8976245,0.07775427,0.4899826,0.94683963,ACCT-00960,1.0,0.0,0.0,1.0
0.42170525,0.86703414,0.27539635,0.2604951,ACCT-00961,0.0,1.0,0.0,0.0
0.8988122,0.020546664,0.12458719,0.4017087,ACCT-00962,1.0,0.0,0.0,0.0
0.003910033,0.00045184378,0.0008411161,0.00032905888,ACCT-00963,0.0,0.0,0.0,0.0
0.0022784013,0.0004492782,0.0021054007,0.0009463546,ACCT-00964,0.0,0.0,0.0,0.0
0.00028183838,0.00017180826,5.1955732e-05,0.00024385005,ACCT-00965,0.0,0.0,0.0,0.0
0.00036068063,0.00020271387,7.7108525e-05,0.00024015925,ACCT-00966,0.0,0.0,0.0,0.0
0.0002756539,9.6205564e-05,4.885117e-05,0.0002315409,ACCT-00967,0.0,0.0,0.0,0.0
0.0003637275,0.00018035392,6.0653252e-05,0.00022651361,ACCT-00968,0.0,0.0,0.0,0.0
0.7951461,0.68227005,0.5690099,0.49244484,ACCT-00969,0.0,1.0,0.0,1.0
0.2989649,0.9425936,0.92817193,0.35760182,ACCT-00970,0.0,1.0,1.0,0.0
0.0002756539,9.553792e-05,5.1153544e-05,0.00023095704,ACCT-00971,0.0,0.0,0.0,0.0
0.0010403736,0.00015092043,0.0002584668,0.0009331982,ACCT-00972,0.0,0.0,0.0,0.0
0.00037533892,0.0001965948,5.537443e-05,0.00028197895,ACCT-00973,0.0,0.0,0.0,0.0
0.00028880764,0.00015983952,5.1955732e-05,0.00024385005,ACCT-00974,0.0,0.0,0.0,0.0
0.00045574145,0.0010477329,0.00021580615,0.001643077,ACCT-00975,0.0,0.0,0.0,0.0
0.11122565,0.113921255,0.3720589,0.8603751,ACCT-00976,0.0,0.0,0.0,1.0
0.00034393455,0.00015384833,6.0653252e-05,0.00024018741,ACCT-00977,0.0,0.0,0.0,0.0
0.00032098548,0.00015935696,5.4603806e-05,0.00024385005,ACCT-00978,0.0,0.0,0.0,0.0
0.19899194,0.13602911,0.8458103,0.15075824,ACCT-00979,0.0,0.0,1.0,0.0
0.00039397427,0.0001874677,8.33728e-05,0.00023888859,ACCT-00980,0.0,0.0,0.0,0.0
0.17664137,0.1509789,0.24552856,0.896301,ACCT-00981,0.0,0.0,0.0,1.0
0.0003805105,0.0002091623,8.33728e-05,0.00024015925,ACCT-00982,0.0,0.0,0.0,0.0
0.1433318,0.3631056,0.8784037,0.9529247,ACCT-00983,0.0,0.0,1.0,1.0
0.37079513,0.20668726,0.94166255,0.95277256,ACCT-00984,0.0,0.0,1.0,1.0
0.8946566,0.27176127,0.09870355,0.3046232,ACCT-00985,1.0,0.0,0.0,0.0
0.84703547,0.16394769,0.09987165,0.23180789,ACCT-00986,1.0,0.0,0.0,0.0
0.056548037,0.23216009,0.033089526,0.9349018,ACCT-00987,0.0,0.0,0.0,1.0
0.928676,0.07020127,0.09248035,0.16266294,ACCT-00988,1.0,0.0,0.0,0.0
0.0003805105,0.0002091623,8.290465e-05,0.00024015925,ACCT-00989,0.0,0.0,0.0,0.0
0.11067813,0.9120155,0.20842011,0.16423394,ACCT-00990,0.0,1.0,0.0,0.0
0.10008249,0.14268753,0.90143955,0.20678711,ACCT-00991,0.0,0.0,1.0,0.0
0.0003647418,0.0003724619,6.544354e-05,0.0002689481,ACCT-00992,0.0,0.0,0.0,0.0
0.00028880764,0.00015430393,5.1955732e-05,0.00024239457,ACCT-00993,0.0,0.0,0.0,0.0
0.28270644,0.3713168,0.36746606,0.87518525,ACCT-00994,1.0,0.0,1.0,0.0
0.9060234,0.12137432,0.24487734,0.24845883,ACCT-00995,1.0,0.0,0.0,0.0
0.066045664,0.8705381,0.68188673,0.48234177,ACCT-00996,0.0,0.0,1.0,0.0
0.0002756539,9.553792e-05,5.4516444e-05,0.00023095704,ACCT-00997,0.0,0.0,0.0,0.0
0.0003647418,0.0003798574,6.828051e-05,0.0002623271,ACCT-00998,0.0,0.0,0.0,0.0
0.00078325777,0.001471329,0.0006743123,0.00062879897,ACCT-00999,0.0,0.0,0.0,0.0
0.00065629213,0.0013821042,0.00046946,0.00071531796,ACCT-01000,0.0,0.0,0.0,0.0
0.87259513,0.8721663,0.87963855,0.9652065,ACCT-01001,1.0,1.0,0.0,1.0
0.0009758194,0.00050232495,0.0008176823,0.0003749702,ACCT-01002,0.0,0.0,0.0,0.0
0.0003030829,0.00015430393,4.885117e-05,0.00024239457,ACCT-01003,0.0,0.0,0.0,0.0
0.00039397427,0.00020981826,8.33728e-05,0.00023888859,ACCT-01004,0.0,0.0,0.0,0.0
0.00034393455,0.00015935696,5.4603806e-05,0.00024018741,ACCT-01005,0.0,0.0,0.0,0.0
0.00087178464,0.0023389193,0.00029220714,0.00093426043,ACCT-01006,0.0,0.0,0.0,0.0
0.87412804,0.29150307,0.091829605,0.16859831,ACCT-01007,1.0,0.0,0.0,0.0
0.00037533892,0.00019791324,5.1656447e-05,0.00022651361,ACCT-01008,0.0,0.0,0.0,0.0
0.93351513,0.9445002,0.25887737,0.29254577,ACCT-01009,1.0,1.0,0.0,0.0
0.0003647418,0.00043764178,6.828051e-05,0.00027269695,ACCT-01010,0.0,0.0,0.0,0.0
0.0026519166,0.00092788745,0.00027562684,0.0003590002,ACCT-01011,0.0,0.0,0.0,0.0
0.3837466,0.9467833,0.88731927,0.4605786,ACCT-01012,0.0,1.0,1.0,0.0
0.0006914384,0.0012867262,0.00055736426,0.00049257686,ACCT-01013,0.0,0.0,0.0,0.0
0.06781283,0.12672155,0.48206627,0.9066764,ACCT-01014,0.0,0.0,0.0,1.0
