account_id,top_1_product,top_1_score,top_2_product,top_2_score,num_products_current
ACCT-00854,Meetings & Events,0.003237601602450013,Neo,0.0006404430023394525,0.0
ACCT-00855,Egencia Analytics Studio,0.0007034681038931012,Travel Consulting,0.0006485434714704752,0.0
ACCT-00856,Neo,0.0003679906658362597,Travel Consulting,0.00029355022707022727,0.0
ACCT-00857,Travel Consulting,0.0015691732987761497,Neo,0.0013664893340319395,0.0
ACCT-00858,Neo,0.0002818383800331503,Travel Consulting,0.00024385005235671997,0.0
ACCT-00859,Neo,0.0003805104934144765,Travel Consulting,0.00024015925009734929,0.0
ACCT-00860,Egencia Analytics Studio,0.2842670679092407,Meetings & Events,0.08863578736782074,1.0
ACCT-00861,Travel Consulting,0.12713509798049927,Egencia Analytics Studio,0.08193361759185791,1.0
ACCT-00862,Meetings & Events,0.3133176863193512,Travel Consulting,0.17705857753753662,1.0
ACCT-00863,Neo,0.1885821670293808,Egencia Analytics Studio,0.13691346347332,1.0
ACCT-00864,Egencia Analytics Studio,0.001436331425793469,Travel Consulting,0.0012378195533528924,0.0
ACCT-00865,Meetings & Events,0.4051448702812195,Egencia Analytics Studio,0.30068954825401306,1.0
ACCT-00866,Travel Consulting,0.00029355022707022727,Neo,0.0002844769915100187,0.0
ACCT-00867,Neo,0.000393974274629727,Travel Consulting,0.00023888859141152352,0.0
ACCT-00868,Travel Consulting,0.001809752662666142,Neo,0.00145535112824291,0.0
ACCT-00869,Neo,0.0003209854767192155,Travel Consulting,0.00024385005235671997,0.0
ACCT-00870,Travel Consulting,0.0020574487280100584,Egencia Analytics Studio,0.0007840990438126028,0.0
ACCT-00871,Meetings & Events,0.0020778151229023933,Travel Consulting,0.0008715902222320437,0.0
ACCT-00872,Meetings & Events,0.23897863924503326,Travel Consulting,0.07731159776449203,1.0
ACCT-00873,Neo,0.001745619811117649,Travel Consulting,0.0013935513561591506,0.0
ACCT-00874,Travel Consulting,0.2170899659395218,Egencia Analytics Studio,0.21574190258979797,1.0
ACCT-00875,Travel Consulting,0.2936280369758606,Meetings & Events,0.21367458999156952,2.0
ACCT-00876,Neo,0.6511260271072388,Egencia Analytics Studio,0.11717107146978378,2.0
ACCT-00877,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-00878,Neo,0.00040014125988818705,Travel Consulting,0.0002480114926584065,0.0
ACCT-00879,Travel Consulting,0.785069465637207,Meetings & Events,0.4146489202976227,2.0
ACCT-00880,Travel Consulting,0.2778466045856476,Egencia Analytics Studio,0.23173756897449493,2.0
ACCT-00881,Travel Consulting,0.00029355022707022727,Neo,0.0002844769915100187,0.0
ACCT-00882,Egencia Analytics Studio,0.0017515103099867702,Travel Consulting,0.0010239235125482082,0.0
ACCT-00883,Travel Consulting,0.35100993514060974,Meetings & Events,0.10479068011045456,1.0
ACCT-00884,Egencia Analytics Studio,0.14541223645210266,Neo,0.14250510931015015,1.0
ACCT-00885,Neo,0.0002888076414819807,Travel Consulting,0.00024385005235671997,0.0
ACCT-00886,Travel Consulting,0.0012601970229297876,Neo,0.0005043030250817537,0.0
ACCT-00887,Neo,0.0002888076414819807,Travel Consulting,0.00024239456979557872,0.0
ACCT-00888,Meetings & Events,0.4165177643299103,Travel Consulting,0.2996476888656616,2.0
ACCT-00889,Meetings & Events,0.8023826479911804,Egencia Analytics Studio,0.5067093372344971,2.0
ACCT-00890,Neo,0.001833154121413827,Egencia Analytics Studio,0.0007670617196708918,0.0
ACCT-00891,Egencia Analytics Studio,0.1830611228942871,Travel Consulting,0.1797214299440384,1.0
ACCT-00892,Travel Consulting,0.14448140561580658,Meetings & Events,0.1318691521883011,2.0
ACCT-00893,Neo,0.9154394268989563,,0.0,3.0
ACCT-00894,Neo,0.00037741262349300086,Travel Consulting,0.00023888859141152352,0.0
ACCT-00895,Neo,0.13400276005268097,Egencia Analytics Studio,0.0928252562880516,1.0
ACCT-00896,Meetings & Events,0.6142876744270325,Egencia Analytics Studio,0.3566007614135742,1.0
ACCT-00897,Egencia Analytics Studio,0.26392483711242676,Travel Consulting,0.251820832490921,2.0
ACCT-00898,Travel Consulting,0.2164144665002823,Meetings & Events,0.18376146256923676,1.0
ACCT-00899,Neo,0.000343934545526281,Travel Consulting,0.00022461972548626363,0.0
ACCT-00900,Neo,0.0003637275076471269,Travel Consulting,0.0002265136135974899,0.0
ACCT-00901,Neo,0.12782081961631775,Egencia Analytics Studio,0.09259368479251862,1.0
ACCT-00902,Meetings & Events,0.27506840229034424,Travel Consulting,0.26116451621055603,1.0
ACCT-00903,Travel Consulting,0.0009380453848280013,Meetings & Events,0.0007113774190656841,0.0
ACCT-00904,Meetings & Events,0.21657611429691315,Egencia Analytics Studio,0.14589929580688477,1.0
ACCT-00905,Meetings & Events,0.0015945830382406712,Neo,0.0008864951087161899,0.0
ACCT-00906,Neo,0.0003209854767192155,Travel Consulting,0.00024385005235671997,0.0
ACCT-00907,Meetings & Events,0.8241990208625793,Egencia Analytics Studio,0.23756413161754608,1.0
ACCT-00908,Travel Consulting,0.13573023676872253,Egencia Analytics Studio,0.10786911100149155,1.0
ACCT-00909,Neo,0.0002888076414819807,Travel Consulting,0.00024385005235671997,0.0
ACCT-00910,Neo,0.0003918874717783183,Travel Consulting,0.0002480741823092103,0.0
ACCT-00911,Neo,0.4368026554584503,Egencia Analytics Studio,0.2654241621494293,1.0
ACCT-00912,Egencia Analytics Studio,0.0014941392000764608,Neo,0.0011237068101763725,0.0
ACCT-00913,Travel Consulting,0.0013766427291557193,Meetings & Events,0.0010073406156152487,0.0
ACCT-00914,Travel Consulting,0.18959207832813263,Neo,0.11371699720621109,1.0
ACCT-00915,Egencia Analytics Studio,0.4134838283061981,Travel Consulting,0.34574389457702637,1.0
ACCT-00916,Neo,0.0002756539033725858,Travel Consulting,0.00023154089285526425,0.0
ACCT-00917,Neo,0.0003030828956980258,Travel Consulting,0.00024239456979557872,0.0
ACCT-00918,Neo,0.000343934545526281,Travel Consulting,0.00022461972548626363,0.0
ACCT-00919,Neo,0.00033505994360893965,Travel Consulting,0.0002265136135974899,0.0
ACCT-00920,Neo,0.0024115154519677162,Travel Consulting,0.00044022357906214893,0.0
ACCT-00921,Egencia Analytics Studio,0.001620095339603722,Meetings & Events,0.0012912816600874066,0.0
ACCT-00922,Neo,0.000393974274629727,Travel Consulting,0.00023888859141152352,0.0
ACCT-00923,Neo,0.00033505994360893965,Travel Consulting,0.0002265136135974899,0.0
ACCT-00924,Neo,0.3387323021888733,Meetings & Events,0.12975598871707916,1.0
ACCT-00925,Neo,0.0002818383800331503,Travel Consulting,0.00024385005235671997,0.0
ACCT-00926,Egencia Analytics Studio,0.8103150725364685,Neo,0.7507385015487671,2.0
ACCT-00927,Neo,0.0003638777125161141,Travel Consulting,0.0002265136135974899,0.0
ACCT-00928,Neo,0.00033505994360893965,Travel Consulting,0.0002265136135974899,0.0
ACCT-00929,Neo,0.6360616087913513,Travel Consulting,0.3000253736972809,2.0
ACCT-00930,Neo,0.00035011584986932576,Travel Consulting,0.0002265136135974899,0.0
ACCT-00931,Neo,0.0003209854767192155,Travel Consulting,0.00024385005235671997,0.0
ACCT-00932,Neo,0.0003209854767192155,Travel Consulting,0.00024385005235671997,0.0
ACCT-00933,Neo,0.0022536565084010363,Egencia Analytics Studio,0.0013421669136732817,0.0
ACCT-00934,Egencia Analytics Studio,0.0020561402197927237,Neo,0.0015003469306975603,0.0
ACCT-00935,Neo,0.1145409643650055,Travel Consulting,0.09242475032806396,2.0
ACCT-00936,Neo,0.396192342042923,Egencia Analytics Studio,0.21302135288715363,1.0
ACCT-00937,Meetings & Events,0.000982737517915666,Neo,0.0007066863472573459,0.0
ACCT-00938,Neo,0.00037741262349300086,Travel Consulting,0.00023888859141152352,0.0
ACCT-00939,Meetings & Events,0.280234694480896,Travel Consulting,0.1778222620487213,1.0
ACCT-00940,Neo,0.0003753389173652977,Travel Consulting,0.0002265136135974899,0.0
ACCT-00941,Travel Consulting,0.0009149954421445727,Egencia Analytics Studio,0.0005542492726817727,0.0
ACCT-00942,Travel Consulting,0.303798109292984,Egencia Analytics Studio,0.26284757256507874,1.0
ACCT-00943,Neo,0.3655295670032501,Meetings & Events,0.16483642160892487,1.0
ACCT-00944,Travel Consulting,0.003625548677518964,Neo,0.0007937749032862484,0.0
ACCT-00945,Neo,0.0002756539033725858,Travel Consulting,0.00024239456979557872,0.0
ACCT-00946,Travel Consulting,0.00029355022707022727,Neo,0.0002844769915100187,0.0
ACCT-00947,Egencia Analytics Studio,0.00040343598811887205,Neo,0.00036474180524237454,0.0
ACCT-00948,Neo,0.0003753389173652977,Travel Consulting,0.0002265136135974899,0.0
ACCT-00949,Travel Consulting,0.00241598067805171,Meetings & Events,0.0007908567786216736,0.0
ACCT-00950,Neo,0.00033505994360893965,Travel Consulting,0.0002265136135974899,0.0
ACCT-00951,Travel Consulting,0.001071121427230537,Meetings & Events,0.0009160828194580972,0.0
ACCT-00952,Neo,0.0002756539033725858,Travel Consulting,0.00024239456979557872,0.0
ACCT-00953,Neo,0.0003030828956980258,Travel Consulting,0.00024239456979557872,0.0
ACCT-00954,Travel Consulting,0.00029355022707022727,Neo,0.0002844769915100187,0.0
ACCT-00955,Egencia Analytics Studio,0.34601306915283203,Meetings & Events,0.23263972997665405,2.0
ACCT-00956,Travel Consulting,0.0016766054322943091,Egencia Analytics Studio,0.0010302499867975712,0.0
ACCT-00957,Travel Consulting,0.001165325054898858,Neo,0.0010010426631197333,0.0
ACCT-00958,Meetings & Events,0.002314582234248519,Egencia Analytics Studio,0.0015894882380962372,0.0
ACCT-00959,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-00960,Meetings & Events,0.48998260498046875,Egencia Analytics Studio,0.07775426656007767,2.0
ACCT-00961,Neo,0.4217052459716797,Meetings & Events,0.27539634704589844,1.0
ACCT-00962,Travel Consulting,0.4017086923122406,Meetings & Events,0.12458719313144684,1.0
ACCT-00963,Neo,0.003910033032298088,Meetings & Events,0.0008411161252297461,0.0
ACCT-00964,Neo,0.0022784012835472822,Meetings & Events,0.00210540066473186,0.0
ACCT-00965,Neo,0.0002818383800331503,Travel Consulting,0.00024385005235671997,0.0
ACCT-00966,Neo,0.00036068062763661146,Travel Consulting,0.00024015925009734929,0.0
ACCT-00967,Neo,0.0002756539033725858,Travel Consulting,0.00023154089285526425,0.0
ACCT-00968,Neo,0.0003637275076471269,Travel Consulting,0.0002265136135974899,0.0
ACCT-00969,Neo,0.795146107673645,Meetings & Events,0.5690099000930786,2.0
ACCT-00970,Travel Consulting,0.3576018214225769,Neo,0.29896488785743713,2.0
ACCT-00971,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-00972,Neo,0.0010403735795989633,Travel Consulting,0.0009331982000730932,0.0
ACCT-00973,Neo,0.0003753389173652977,Travel Consulting,0.00028197895153425634,0.0
ACCT-00974,Neo,0.0002888076414819807,Travel Consulting,0.00024385005235671997,0.0
ACCT-00975,Travel Consulting,0.0016430770047008991,Egencia Analytics Studio,0.0010477328905835748,0.0
ACCT-00976,Meetings & Events,0.3720588982105255,Egencia Analytics Studio,0.11392125487327576,1.0
ACCT-00977,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-00978,Neo,0.0003209854767192155,Travel Consulting,0.00024385005235671997,0.0
ACCT-00979,Neo,0.19899193942546844,Travel Consulting,0.15075823664665222,1.0
ACCT-00980,Neo,0.000393974274629727,Travel Consulting,0.00023888859141152352,0.0
ACCT-00981,Meetings & Events,0.24552856385707855,Neo,0.17664137482643127,1.0
ACCT-00982,Neo,0.0003805104934144765,Travel Consulting,0.00024015925009734929,0.0
ACCT-00983,Egencia Analytics Studio,0.3631055951118469,Neo,0.14333179593086243,2.0
ACCT-00984,Neo,0.3707951307296753,Egencia Analytics Studio,0.20668725669384003,2.0
ACCT-00985,Travel Consulting,0.30462318658828735,Egencia Analytics Studio,0.2717612683773041,1.0
ACCT-00986,Travel Consulting,0.2318078875541687,Egencia Analytics Studio,0.1639476865530014,1.0
ACCT-00987,Egencia Analytics Studio,0.23216009140014648,Neo,0.05654803663492203,1.0
ACCT-00988,Travel Consulting,0.16266293823719025,Meetings & Events,0.09248034656047821,1.0
ACCT-00989,Neo,0.0003805104934144765,Travel Consulting,0.00024015925009734929,0.0
ACCT-00990,Meetings & Events,0.20842011272907257,Travel Consulting,0.16423393785953522,1.0
ACCT-00991,Travel Consulting,0.206787109375,Egencia Analytics Studio,0.14268752932548523,1.0
ACCT-00992,Egencia Analytics Studio,0.0003724618873093277,Neo,0.00036474180524237454,0.0
ACCT-00993,Neo,0.0002888076414819807,Travel Consulting,0.00024239456979557872,0.0
ACCT-00994,Travel Consulting,0.8751852512359619,Egencia Analytics Studio,0.3713167905807495,2.0
ACCT-00995,Travel Consulting,0.2484588325023651,Meetings & Events,0.24487733840942383,1.0
ACCT-00996,Egencia Analytics Studio,0.8705381155014038,Travel Consulting,0.4823417663574219,1.0
ACCT-00997,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-00998,Egencia Analytics Studio,0.0003798574034590274,Neo,0.00036474180524237454,0.0
ACCT-00999,Egencia Analytics Studio,0.0014713290147483349,Neo,0.0007832577684894204,0.0
ACCT-01000,Egencia Analytics Studio,0.001382104237563908,Travel Consulting,0.000715317961294204,0.0
ACCT-01001,Meetings & Events,0.8796385526657104,,0.0,3.0
ACCT-01002,Neo,0.0009758194210007787,Meetings & Events,0.0008176823030225933,0.0
ACCT-01003,Neo,0.0003030828956980258,Travel Consulting,0.00024239456979557872,0.0
ACCT-01004,Neo,0.000393974274629727,Travel Consulting,0.00023888859141152352,0.0
ACCT-01005,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-01006,Egencia Analytics Studio,0.002338919322937727,Travel Consulting,0.000934260431677103,0.0
ACCT-01007,Egencia Analytics Studio,0.29150307178497314,Travel Consulting,0.16859830915927887,1.0
ACCT-01008,Neo,0.0003753389173652977,Travel Consulting,0.0002265136135974899,0.0
ACCT-01009,Travel Consulting,0.29254576563835144,Meetings & Events,0.25887736678123474,2.0
ACCT-01010,Egencia Analytics Studio,0.0004376417782623321,Neo,0.00036474180524237454,0.0
ACCT-01011,Neo,0.0026519165839999914,Egencia Analytics Studio,0.0009278874495066702,0.0
ACCT-01012,Travel Consulting,0.460578590631485,Neo,0.38374659419059753,2.0
ACCT-01013,Egencia Analytics Studio,0.0012867262121289968,Neo,0.0006914383848197758,0.0
ACCT-01014,Meetings & Events,0.48206627368927,Egencia Analytics Studio,0.1267215460538864,1.0
ACCT-01015,Travel Consulting,0.39928215742111206,Meetings & Events,0.1558394581079483,1.0
ACCT-01016,Travel Consulting,0.22094804048538208,Meetings & Events,0.19029740989208221,1.0
ACCT-01017,Travel Consulting,0.00029355022707022727,Neo,0.0002844769915100187,0.0
ACCT-01018,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-01019,Egencia Analytics Studio,0.5404625535011292,Meetings & Events,0.2263546735048294,1.0
ACCT-01020,Neo,0.00040014125988818705,Travel Consulting,0.0002480114926584065,0.0
ACCT-01021,Meetings & Events,0.4043617844581604,,0.0,3.0
ACCT-01022,Egencia Analytics Studio,0.0003798574034590274,Neo,0.0003464455949142575,0.0
ACCT-01023,Neo,0.000343934545526281,Travel Consulting,0.00022461972548626363,0.0
ACCT-01024,Neo,0.0003753389173652977,Travel Consulting,0.0002265136135974899,0.0
ACCT-01025,Neo,0.00033505994360893965,Travel Consulting,0.0002265136135974899,0.0
ACCT-01026,Travel Consulting,0.0014990788185968995,Neo,0.0011968188919126987,0.0
ACCT-01027,Travel Consulting,0.18225964903831482,Neo,0.16647429764270782,1.0
ACCT-01028,Neo,0.0003918874717783183,Travel Consulting,0.0002480741823092103,0.0
ACCT-01029,Meetings & Events,0.001741316867992282,Egencia Analytics Studio,0.001654213760048151,0.0
ACCT-01030,Neo,0.0002818383800331503,Travel Consulting,0.00024385005235671997,0.0
ACCT-01031,Egencia Analytics Studio,0.0017680107848718762,Meetings & Events,0.0014277282170951366,0.0
ACCT-01032,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-01033,Neo,0.00036474180524237454,Travel Consulting,0.00027200233307667077,0.0
ACCT-01034,Travel Consulting,0.9354050755500793,,0.0,3.0
ACCT-01035,Neo,0.2864952087402344,Meetings & Events,0.2519263029098511,1.0
ACCT-01036,Neo,0.00029939733212813735,Travel Consulting,0.00024385005235671997,0.0
ACCT-01037,Neo,0.45317527651786804,Meetings & Events,0.34302568435668945,1.0
ACCT-01038,Meetings & Events,0.5675777792930603,Neo,0.38080212473869324,1.0
ACCT-01039,Meetings & Events,0.0023876978084445,Travel Consulting,0.0015186895616352558,0.0
ACCT-01040,Egencia Analytics Studio,0.00197827210649848,Meetings & Events,0.0018065287731587887,0.0
ACCT-01041,Neo,0.0003679906658362597,Travel Consulting,0.00029355022707022727,0.0
ACCT-01042,Egencia Analytics Studio,0.0003798574034590274,Neo,0.00036474180524237454,0.0
ACCT-01043,Neo,0.3209630846977234,Travel Consulting,0.0850658044219017,1.0
ACCT-01044,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-01045,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-01046,Egencia Analytics Studio,0.0017677533905953169,Neo,0.0017469323938712478,0.0
ACCT-01047,Meetings & Events,0.0015203948132693768,Egencia Analytics Studio,0.0008876636275090277,0.0
ACCT-01048,Meetings & Events,0.0037255524657666683,Travel Consulting,0.0009809540351852775,0.0
ACCT-01049,Meetings & Events,0.000888002454303205,Egencia Analytics Studio,0.0005830964655615389,0.0
ACCT-01050,Neo,0.00036474180524237454,Egencia Analytics Studio,0.00036009569885209203,0.0
ACCT-01051,Meetings & Events,0.0023296091239899397,Travel Consulting,0.001416941056959331,0.0
ACCT-01052,Egencia Analytics Studio,0.37818461656570435,Travel Consulting,0.28900596499443054,1.0
ACCT-01053,Travel Consulting,0.4916267693042755,Meetings & Events,0.1925688534975052,1.0
ACCT-01054,Egencia Analytics Studio,0.00091359339421615,Travel Consulting,0.0007727837655693293,0.0
ACCT-01055,Neo,0.7927440404891968,Travel Consulting,0.6566972136497498,1.0
ACCT-01056,Neo,0.4907620847225189,Egencia Analytics Studio,0.347837895154953,1.0
ACCT-01057,Egencia Analytics Studio,0.9126937985420227,,0.0,3.0
ACCT-01058,Neo,0.0003638777125161141,Travel Consulting,0.0002265136135974899,0.0
ACCT-01059,Egencia Analytics Studio,0.001503301551565528,Meetings & Events,0.0014679323649033904,0.0
ACCT-01060,Egencia Analytics Studio,0.25381866097450256,Meetings & Events,0.22101330757141113,1.0
ACCT-01061,Neo,0.0017372394213452935,Travel Consulting,0.0012868726626038551,0.0
ACCT-01062,Neo,0.2620003819465637,Travel Consulting,0.2031513750553131,1.0
ACCT-01063,Meetings & Events,0.38996633887290955,Egencia Analytics Studio,0.19990286231040955,1.0
ACCT-01064,Neo,0.0003209854767192155,Travel Consulting,0.00024385005235671997,0.0
ACCT-01065,Travel Consulting,0.002374011557549238,Egencia Analytics Studio,0.0018429619958624244,0.0
ACCT-01066,Neo,0.0002818383800331503,Travel Consulting,0.00024385005235671997,0.0
ACCT-01067,Egencia Analytics Studio,0.0014316665474325418,Travel Consulting,0.001154603436589241,0.0
ACCT-01068,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-01069,Egencia Analytics Studio,0.0019458049209788442,Neo,0.0009249268914572895,0.0
ACCT-01070,Neo,0.0003679906658362597,Travel Consulting,0.00029355022707022727,0.0
ACCT-01071,Neo,0.0003805104934144765,Travel Consulting,0.00024015925009734929,0.0
ACCT-01072,Neo,0.0003209854767192155,Travel Consulting,0.00024385005235671997,0.0
ACCT-01073,Neo,0.0003753389173652977,Travel Consulting,0.00028197895153425634,0.0
ACCT-01074,Neo,0.0003679906658362597,Travel Consulting,0.00029355022707022727,0.0
ACCT-01075,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-01076,Neo,0.0003209854767192155,Travel Consulting,0.00024385005235671997,0.0
ACCT-01077,Neo,0.0005864380509592593,Travel Consulting,0.0005096622044220567,0.0
ACCT-01078,Neo,0.0003753389173652977,Travel Consulting,0.0002265136135974899,0.0
ACCT-01079,Neo,0.0003753389173652977,Travel Consulting,0.0002265136135974899,0.0
ACCT-01080,Travel Consulting,0.3415873348712921,Egencia Analytics Studio,0.15700535476207733,2.0
ACCT-01081,Neo,0.00036068062763661146,Travel Consulting,0.00024015925009734929,0.0
ACCT-01082,Neo,0.192806676030159,Travel Consulting,0.18113042414188385,1.0
ACCT-01083,Neo,0.2537058889865875,Meetings & Events,0.15795426070690155,1.0
ACCT-01084,Travel Consulting,0.5443055629730225,Neo,0.4439920485019684,1.0
ACCT-01085,Travel Consulting,0.001512435614131391,Egencia Analytics Studio,0.0005735455779358745,0.0
ACCT-01086,Egencia Analytics Studio,0.0003798574034590274,Neo,0.00036474180524237454,0.0
ACCT-01087,Egencia Analytics Studio,0.00038745804340578616,Neo,0.00036474180524237454,0.0
ACCT-01088,Neo,0.5218392014503479,Meetings & Events,0.28799715638160706,2.0
ACCT-01089,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-01090,Travel Consulting,0.6405338644981384,Neo,0.2930245101451874,1.0
ACCT-01091,Neo,0.00033406418515369296,Travel Consulting,0.00029355022707022727,0.0
ACCT-01092,Egencia Analytics Studio,0.34307774901390076,Travel Consulting,0.2215076982975006,1.0
ACCT-01093,Neo,0.00035011584986932576,Travel Consulting,0.0002265136135974899,0.0
ACCT-01094,Travel Consulting,0.001584160840138793,Neo,0.0006653172895312309,0.0
ACCT-01095,Neo,0.000343934545526281,Travel Consulting,0.00022461972548626363,0.0
ACCT-01096,Neo,0.0002756539033725858,Travel Consulting,0.00024239456979557872,0.0
ACCT-01097,Neo,0.0003753389173652977,Travel Consulting,0.00028197895153425634,0.0
ACCT-01098,Neo,0.37379124760627747,Egencia Analytics Studio,0.24803608655929565,1.0
ACCT-01099,Neo,0.0011643886100500822,Egencia Analytics Studio,0.00033493127557449043,0.0
ACCT-01100,Neo,0.0008824902470223606,Travel Consulting,0.000598697573877871,0.0
ACCT-01101,Egencia Analytics Studio,0.41308069229125977,Travel Consulting,0.3364015817642212,1.0
ACCT-01102,Meetings & Events,0.20479464530944824,Travel Consulting,0.17729829251766205,1.0
ACCT-01103,Neo,0.000393974274629727,Travel Consulting,0.00023888859141152352,0.0
ACCT-01104,Meetings & Events,0.0012718853540718555,Travel Consulting,0.0011453637853264809,0.0
ACCT-01105,Travel Consulting,0.001639191759750247,Meetings & Events,0.0012236166512593627,0.0
ACCT-01106,Egencia Analytics Studio,0.0009602257632650435,Travel Consulting,0.0008165750186890364,0.0
ACCT-01107,Travel Consulting,0.19247961044311523,Meetings & Events,0.1716507524251938,1.0
ACCT-01108,Neo,0.0003679906658362597,Travel Consulting,0.00029355022707022727,0.0
ACCT-01109,Travel Consulting,0.0030808730516582727,Egencia Analytics Studio,0.0008083886350505054,0.0
ACCT-01110,Meetings & Events,0.23276686668395996,Egencia Analytics Studio,0.1273455172777176,2.0
ACCT-01111,Travel Consulting,0.27201536297798157,Neo,0.2635565996170044,1.0
ACCT-01112,Neo,0.000393974274629727,Travel Consulting,0.00023888859141152352,0.0
ACCT-01113,Egencia Analytics Studio,0.0014329636469483376,Travel Consulting,0.0011745196534320712,0.0
ACCT-01114,Travel Consulting,0.0012822095304727554,Meetings & Events,0.0009096429566852748,0.0
ACCT-01115,Meetings & Events,0.001978290965780616,Egencia Analytics Studio,0.0019329653587192297,0.0
ACCT-01116,Neo,0.0002756539033725858,Travel Consulting,0.00021033866505604237,0.0
ACCT-01117,Egencia Analytics Studio,0.8489945530891418,Meetings & Events,0.3630184829235077,2.0
ACCT-01118,Neo,0.0010538719361647964,Travel Consulting,0.0005652067484334111,0.0
ACCT-01119,Egencia Analytics Studio,0.0030678939074277878,Meetings & Events,0.0015882054576650262,0.0
ACCT-01120,Meetings & Events,0.0012873244704678655,Neo,0.0012471633963286877,0.0
ACCT-01121,Neo,0.003631194354966283,Egencia Analytics Studio,0.0006100999307818711,0.0
ACCT-01122,Egencia Analytics Studio,0.0004376417782623321,Neo,0.00036474180524237454,0.0
ACCT-01123,Neo,0.0002756539033725858,Travel Consulting,0.00024232154828496277,0.0
ACCT-01124,Travel Consulting,0.001271281624212861,Egencia Analytics Studio,0.0006515044369734824,0.0
ACCT-01125,Egencia Analytics Studio,0.002803225303068757,Neo,0.000998242641799152,0.0
ACCT-01126,Travel Consulting,0.5449853539466858,Egencia Analytics Studio,0.18229342997074127,1.0
ACCT-01127,Neo,0.00036474180524237454,Travel Consulting,0.0002480741823092103,0.0
ACCT-01128,Egencia Analytics Studio,0.00040343598811887205,Neo,0.00036474180524237454,0.0
ACCT-01129,Travel Consulting,0.21230006217956543,Meetings & Events,0.09856744110584259,1.0
ACCT-01130,Neo,0.0011212453246116638,Travel Consulting,0.0009157983004115522,0.0
ACCT-01131,Neo,0.002089237328618765,Egencia Analytics Studio,0.0009176775347441435,0.0
ACCT-01132,Neo,0.0012057877611368895,Meetings & Events,0.0005871715256944299,0.0
ACCT-01133,Neo,0.0003753389173652977,Travel Consulting,0.00028197895153425634,0.0
ACCT-01134,Travel Consulting,0.00029355022707022727,Neo,0.0002844769915100187,0.0
ACCT-01135,Neo,0.000343934545526281,Travel Consulting,0.00024018740805331618,0.0
ACCT-01136,Egencia Analytics Studio,0.000913796597160399,Neo,0.0005876051145605743,0.0
ACCT-01137,Travel Consulting,0.001589517924003303,Neo,0.00048555462853983045,0.0
ACCT-01138,Travel Consulting,0.001414946629665792,Neo,0.0007171636680141091,0.0
ACCT-01139,Neo,0.0003753389173652977,Travel Consulting,0.00029355022707022727,0.0
ACCT-01140,Travel Consulting,0.0006395451491698623,Neo,0.0005690093385055661,0.0
ACCT-01141,Neo,0.0003753389173652977,Travel Consulting,0.00029355022707022727,0.0
ACCT-01142,Neo,0.0003918874717783183,Travel Consulting,0.0002480741823092103,0.0
ACCT-01143,Neo,0.001564023899845779,Travel Consulting,0.001165337860584259,0.0
ACCT-01144,Neo,0.0003753389173652977,Travel Consulting,0.0002265136135974899,0.0
ACCT-01145,Neo,0.00394867267459631,Egencia Analytics Studio,0.0013312813825905323,0.0
ACCT-01146,Neo,0.0003805104934144765,Travel Consulting,0.00024015925009734929,0.0
ACCT-01147,Neo,0.001716792001388967,Meetings & Events,0.0014043580740690231,0.0
ACCT-01148,Travel Consulting,0.192086324095726,Meetings & Events,0.1702677607536316,1.0
ACCT-01149,Travel Consulting,0.0019869315437972546,Egencia Analytics Studio,0.001877110917121172,0.0
ACCT-01150,Neo,0.0002756539033725858,Travel Consulting,0.00023154089285526425,0.0
ACCT-01151,Neo,0.00036068062763661146,Travel Consulting,0.00024015925009734929,0.0
ACCT-01152,Meetings & Events,0.0008075571386143565,Neo,0.0005000188248232007,0.0
ACCT-01153,Meetings & Events,0.39914315938949585,Neo,0.1765519380569458,1.0
ACCT-01154,Neo,0.000343934545526281,Travel Consulting,0.00022461972548626363,0.0
ACCT-01155,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-01156,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-01157,Neo,0.0002756539033725858,Travel Consulting,0.0002309570409124717,0.0
ACCT-01158,Neo,0.000343934545526281,Travel Consulting,0.00022461972548626363,0.0
ACCT-01159,Neo,0.00036474180524237454,Travel Consulting,0.0002480741823092103,0.0
